origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat,edge_betweenness,edge_closeness,edge_pagerank,masa_economica,eph_maestro
agwa_bezares,polanco_parque_lincoln,12,169.0,207.6723941922738,-99.24900442945956,19.38663135993909,-99.19708274657825,19.428901410281373,0.0060790273556231,0.8766433164477603,0.4887661018434014,35096.634618494274,207.6723941922738
agwa_bezares,sante_fe_patio,13,289.0,206.91009266915736,-99.24900442945956,19.38663135993909,-99.25349395128733,19.37558865778865,0.0,0.8764878005143829,0.4887661018434014,59797.016781386475,206.91009266915736
agwa_bezares,tecamachalco,14,38.0,199.17594145557828,-99.24900442945956,19.38663135993909,-99.22956583072396,19.424708865478244,0.0,0.8764878005143829,0.4887661018434014,7568.685775311975,199.17594145557828
agwa_bezares,de_las_fuentes,15,139.0,198.77518122121927,-99.24900442945956,19.38663135993909,-99.23731115865844,19.42036925767831,0.0,0.8764878005143829,0.4887661018434014,27629.75018974948,198.77518122121927
agwa_bezares,santa_fe_quintana,16,50.0,197.4263329467321,-99.24900442945956,19.38663135993909,-99.24989702017496,19.36964298703847,0.0,0.8764878005143829,0.4887661018434014,9871.316647336604,197.42633294673206
agwa_bezares,tamarindos,17,344.0,196.52316476924017,-99.24900442945956,19.38663135993909,-99.25657356707455,19.38575442430784,0.0,0.8764878005143829,0.4887661018434014,67603.96868061862,196.52316476924017
agwa_bezares,lomas_trastevere,18,200.0,195.48501884304903,-99.24900442945956,19.38663135993909,-99.2131915661818,19.418833952452264,0.0,0.8764878005143829,0.4887661018434014,39097.00376860981,195.48501884304903
agwa_bezares,lomas_prado_norte,19,158.0,193.61577475694924,-99.24900442945956,19.38663135993909,-99.21221227686004,19.426802777070936,0.0,0.8764878005143829,0.4887661018434014,30591.29241159798,193.61577475694924
agwa_bezares,santa_fe_centro_comercial,20,716.0,191.48728075322583,-99.24900442945956,19.38663135993909,-99.27452824250766,19.35909839502836,0.0,0.8764878005143829,0.4887661018434014,137104.8930193097,191.48728075322583
agwa_bezares,ahuehuetes_sur,21,366.0,190.3815971433756,-99.24900442945956,19.38663135993909,-99.2441073831352,19.40052159766137,0.0030395136778115,0.8766433164477603,0.4887661018434014,69679.66455447546,190.38159714337556
agwa_bezares,lomas_fc_cuernavaca,22,172.0,181.63944204857893,-99.24900442945956,19.38663135993909,-99.20769773996038,19.42895254588184,0.0030395136778115,0.8766433164477603,0.4887661018434014,31241.984032355576,181.63944204857893
ahuehuetes_norte,roma_condesa_1,1,85.0,265.0802548010729,-99.24577865828584,19.40537707718716,-99.17254505223931,19.41842002454529,0.0121580547112462,0.8431334012797912,0.1986830614687396,22531.8216580912,265.08025480107295
ahuehuetes_norte,lomas_olimpo,2,9.0,260.7257834368005,-99.24577865828584,19.40537707718716,-99.21579158596154,19.42595291998581,0.0121580547112462,0.8435687478676218,0.1986830614687396,2346.532050931205,260.72578343680055
ahuehuetes_norte,nodo_monte_libano,3,60.0,254.9229458808192,-99.24577865828584,19.40537707718716,-99.22775787154656,19.42068203941582,0.0091185410334346,0.8432773052567974,0.1986830614687396,15295.37675284915,254.92294588081916
ahuehuetes_norte,lomas_barrilaco,4,34.0,253.58871593388903,-99.24577865828584,19.40537707718716,-99.22168073798956,19.42002371932811,0.0060790273556231,0.8432773052567974,0.1986830614687396,8622.016341752227,253.58871593388903
ahuehuetes_norte,anzures,5,83.0,246.76489258252232,-99.24577865828584,19.40537707718716,-99.17827334839684,19.431484247192568,0.0151975683890577,0.8431334012797912,0.1986830614687396,20481.48608434935,246.76489258252232
