origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat
ahuehuetes_norte,cruce_echanove,37,119.0,176.73377037505674,-99.24577865828583,19.405377077187154,-99.27875789244648,19.366765417540147
ahuehuetes_norte,campo_marte,38,139.0,174.65248455617913,-99.24577865828583,19.405377077187154,-99.19606625593664,19.423384985791564
ahuehuetes_norte,carretera_libre,39,29.0,170.25117937230544,-99.24577865828583,19.405377077187154,-99.27215375907865,19.36892817208415
ahuehuetes_norte,santa_fe_bosques_de,40,13.0,164.99110208790688,-99.24577865828583,19.405377077187154,-99.27175861036709,19.35128145142116
ahuehuetes_norte,santa_fe_cumbres_de,41,32.0,164.98363117799946,-99.24577865828583,19.405377077187154,-99.26149095581826,19.349011206086157
ahuehuetes_norte,santa_fe_tec,42,62.0,164.97772430753795,-99.24577865828583,19.405377077187154,-99.2587210748181,19.359528030066596
ahuehuetes_norte,carretera_al_olivo,43,7.0,161.10712650238187,-99.24577865828583,19.405377077187154,-99.27946448261554,19.378125840718912
ahuehuetes_norte,polanco_grupo_mexico,44,25.0,159.3216457043528,-99.24577865828583,19.405377077187154,-99.20495658225298,19.431093451218246
ahuehuetes_norte,polanco_palacio,45,75.0,158.91184504326515,-99.24577865828583,19.405377077187154,-99.20443533728302,19.43544912752438
ahuehuetes_norte,herradura_conscripto,46,100.0,158.4211067558951,-99.24577865828583,19.405377077187154,-99.24906124767666,19.42373809678456
ahuehuetes_norte,polanco_parque_lincoln,47,103.0,154.00190135296265,-99.24577865828583,19.405377077187154,-99.19708274657825,19.428901410281373
ahuehuetes_norte,tecamachalco,48,72.0,151.87479876717032,-99.24577865828583,19.405377077187154,-99.22956583072396,19.424708865478244
ahuehuetes_norte,de_las_fuentes,49,230.0,151.56492713341893,-99.24577865828583,19.405377077187154,-99.23731115865843,19.42036925767831
ahuehuetes_norte,palmas_jp_morgan,50,79.0,140.78457581917306,-99.24577865828583,19.405377077187154,-99.21289780887226,19.43183808325896
ahuehuetes_norte,polanco_gandhi,51,93.0,140.72037709350877,-99.24577865828583,19.405377077187154,-99.18543469492161,19.427586891008715
ahuehuetes_sur,carso_antara_miyana,1,596.0,293.8547276522305,-99.2441073831352,19.40052159766137,-99.20211710257206,19.442004608729604
ahuehuetes_sur,polanco_parroquia,2,395.0,245.99733473553218,-99.2441073831352,19.40052159766137,-99.19624153588703,19.434792329066468
ahuehuetes_sur,vialidad_de_la_barranca,3,169.0,240.38732159813364,-99.2441073831352,19.40052159766137,-99.28056454184697,19.393200459164007
ahuehuetes_sur,interlomas_magnocentro,4,236.0,240.29111940882476,-99.2441073831352,19.40052159766137,-99.27313998603957,19.40328714404757
ahuehuetes_sur,ave_club_de_golf_lomas,5,13.0,236.90249635623715,-99.2441073831352,19.40052159766137,-99.28091970167468,19.401253668149664
ahuehuetes_sur,santa_fe_centro_comercial,6,393.0,226.60153961470382,-99.2441073831352,19.40052159766137,-99.27452824250766,19.35909839502836
ahuehuetes_sur,carretera_al_olivo,7,16.0,220.5774028080386,-99.2441073831352,19.40052159766137,-99.27946448261554,19.378125840718912
ahuehuetes_sur,carretera_libre,8,74.0,216.0261404037448,-99.2441073831352,19.40052159766137,-99.27215375907865,19.36892817208415
ahuehuetes_sur,cruce_echanove,9,410.0,215.76783421884826,-99.2441073831352,19.40052159766137,-99.27875789244648,19.366765417540147
ahuehuetes_sur,vistahermosa,10,62.0,213.76022814048662,-99.2441073831352,19.40052159766137,-99.27042163532597,19.376716024569898
ahuehuetes_sur,santa_fe_ibero,11,200.0,212.85463410015683,-99.2441073831352,19.40052159766137,-99.26311562221406,19.36882267011668
